DE-Pbg1	Marktarchiv Peißenberg
DE-Pfa1	Stadtarchiv Pfaffenhofen a.d.Ilm
DE-Rhm1	Stadtarchiv Rosenheim
DE-Wab1	Stadtarchiv Wasserburg a. Inn
DE-Wel1	Stadtarchiv Weilheim
DE-Ai1	Stadtarchiv Aichach
DE-Ai2	Mayer & Söhne Druck- und Mediengruppe GmbH & Co. KG
DE-Bob1	Stadtarchiv Bobingen
DE-25-175	Sprachlehrinstitut, Bibliothek
DE-Re7	Kunstforum Ostdeutsche Galerie Regensburg, Bibliothek
DE-Re8	Stadtarchiv Regensburg
DE-581	Karlshochschule International University, Bibliothek
DE-1328	Gemeindebücherei Neustadt (Wied)
DE-294-69	Landesspracheninstitut in der Ruhr-Universität Bochum
DE-B1573	Entwicklungspolitisches Bildungs- und Informationszentrum (EPIZ) e.V., Bibliothek
ZDB-1-CEE	Central and Eastern European Online Library (C.E.E.O.L.) [Archiv] [Nationallizenz]
ZDB-1-MMS	Making of Modern Law : U.S. Supreme Court Records and Briefs 1832-1978 / MOML 2 [Nationallizenz]
ZDB-1-RTH	Religion & Theologie des 16.-19. Jahrhunderts [Nationallizenz]
ZDB-1-CLF	Corpus de la première littérature francophone de l'Afrique noire [Nationallizenz]
DE-1338	Bibliothek Neunkirchen
DE-82-777	Kinderherzchirurgie, Bibliothek
DE-Ffb2	Zentrum für Luft- und Raumfahrtmedizin der Luftwaffe, Fachinformationsstelle
DE-M505	Ausbildungszentrum Pioniere, Fachinformationsstelle und Bibliothek
DE-Rtb1	Stadtarchiv Rottenburg a.d.Laaber
DE-Rdb1	Stadtarchiv Riedenburg
DE-Wlk1	Stadtarchiv Waldkirchen
DE-Amb1	Stadtarchiv Amberg
DE-Srb1	Stadtarchiv Sulzbach-Rosenberg
DE-Wsn1	Stadtarchiv Waldsassen
DE-Wam1	Stadtarchiv Waldmünchen
DE-1278	IUBH Internationale Hochschule GmbH / Library and Information Services
DE-D209a	Museen der Stadt Dresden, Bibliothek des Stadtmuseums
DE-Brt1	Berufsakademie Sachsen, Staatliche Studienakademie Breitenbrunn, Bibliothek
DE-Str3	Zeitungsgruppe Straubinger Tagblatt, Landshuter Zeitung, Verlagsarchiv
DE-1335	Stadtbücherei Asperg
ZDB-1-TFO	Taylor & Francis Online Archive [Nationallizenz]
ZDB-1-VIC	Voprosy Istorii Complete Collection [Nationallizenz]
ZDB-1-MYA	Mystik & Aszese des 16.-19. Jahrhunderts [Nationallizenz]
ZDB-1-CLM	Le Corpus de la littérature médiévale, des origines à la fin du Xve siècle [Nationallizenz]
ZDB-1-LWW	Lippincott Williams & Wilkins 'LWW Legacy Archive' [Nationallizenz]
ZDB-1-FCP	Forestry Compendium [Nationallizenz]
ZDB-1-TCE	Thieme Zeitschriftenarchive 1980-2007 [Nationallizenz]
ZDB-1-ZLR	Zoological Record Archive 1864-2007 [Nationallizenz]
DE-Has1	Stadtarchiv Haßfurt
DE-Ast1	Ausbildungsstützpunkt Luftlande und Lufttransport, Fachbücherei
DE-11-10	Humboldt-Universität zu Berlin, Universitätsbibliothek, Elektronische Ressourcen
DE-WWW5-WIL	Wiley InterScience - Konsortium Baden-Württemberg
DE-WWW5-CELL	Cell Press Online - Konsortium Baden-Württemberg
ZDB-2-ADE	Springer ebook collection / Architecture and Design
ZDB-2-CMS	Springer ebook collection / Chemistry and Materials Science
ZDB-2-SBL	Springer ebook collection / Biomedical and Life Sciences
ZDB-2-SCS	Springer ebook collection / Computer Science
ZDB-2-SMA	Springer ebook collection / Mathematics and Statistics
ZDB-2-SHU	Springer ebook collection / Humanities, Social Science & Law
ZDB-2-SNA	Springer ebook collection / Natur- und Basiswissenschaften
ZDB-2-PHA	Springer ebook collection / Physics and Astronomy
ZDB-2-CWD	Springer ebook collection / Professional and Applied Computing
DE-1288	Stadtbibliothek Bad Tölz
DE-1292	Landkreisbibliothek im Anne-Frank-Gymnasium Erding
DE-1297	Gemeindebücherei Gauting
DE-1301	Literaturhaus Allgäu, Stadtbücherei
DE-1307	Stadtbibliothek Naila
DE-1306	Gemeindebücherei im Kultur- und Tagungszentrum
DE-1314	Gemeindebücherei Tutzing
DE-1316	Kreis- und Stadtbibliothek am Maximilian-von-Montgelas-Gymnasium Vilsbiburg
DE-587c	GESIS - Leibniz-Institut für Sozialwissenschaften, Bibliothek Mannheim
DE-1341	Integrierte Gesamtschule IGS Peine, Bücherei
DE-100-670	Zentrale Einrichtung für Biologische und Biomedizinische Forschung mit Tierhaltung der Universität Hohenheim, Bibliothek
DE-82-778	Lehr- und Forschungsgebiet Zell- und Molekularbiologie an Grenzflächen, Bibliothek
ZDB-1-NEF	früher: NetLibrary / kostenfreie Titel
ZDB-1-RGS	Entscheidungen des Reichsgerichts in Zivilsachen (RGZ) und Entscheidungen des Reichsgerichts in Strafsachen (RGSt) [Nationallizenz]
ZDB-1-AHP	Animal Health and Production Compendium [Nationallizenz]
ZDB-1-AQC	Aquaculture Compendium [Nationallizenz]
ZDB-1-CAB	CAB Abstracts 1910-1989 [Nationallizenz]
ZDB-1-EAP	Early American Imprints. Series II : Shaw/Shoemaker 1801-1819 [Nationallizenz]
ZDB-1-CPC	Crop Protection Compendium [Nationallizenz]
ZDB-1-NID	Northern Ireland - A Divided Community 1921-1972 : Cabinet papers of the Stormont Administration [Nationallizenz]
DE-601	Verbundzentrale des GBV (VZG)
ZDB-1-EFD	Emerald Fulltext Archive Database [Nationallizenz]
ZDB-1-SPC	Scriptores possessoresque codicum medii aevi [Nationallizenz]
DE-1337	Stadtbücherei und Stadtarchiv Lichtenfels
DE-Stg280	Akademie für gesprochenes Wort, Bibliothek
DE-WWW5-SPR	Elektronische Zeitschriften in SpringerLink - Konsortium Baden-Württemberg
ZDB-2-SME	Springer ebook collection / Medicine
ZDB-2-SMD	Springer ebook collection / Medizin
ZDB-2-SWI	Springer ebook collection / Wirtschaftswissenschaften
ZDB-2-STI	Springer ebook collection / Technik und Informatik
ZDB-2-SBE	Springer ebook collection / Business and Economics
DE-1289	Stadtbibliothek Dinkelsbühl
DE-B1574	Bundeswehrkrankenhaus Berlin, Fachinformationsstelle
DE-1296	Kreisbibliothek Freyung
DE-1300	Stadtbücherei Günzburg
DE-1298	Stadtbibliothek Germering
DE-1302	Stadtbücherei Krumbach
DE-1305	Stadtbibliothek Mainburg
